Unique ID,Surgery Name,Surgery Address 1,Surgery Address 2,Surgery Town,Surgery County,Surgery Post Code,Surgery Email,Surgery Telephone,TEVA Account No,TEVA Manager,Total Patients,Total Patients (Dispensing),Wholesaler Name,Wholesale Account,Wholesale Depot,Discount Braltus Zonda 10mcg,Discount DuoResp Spiromax 160mcg/4.5mcg,Discount DuoResp Spiromax 320mcg/9mcg,Discount Qvar MDI 50mcg,Discount Qvar MDI 100mcg,Discount Qvar Easi-Breathe 50mcg,Discount Qvar Easi-Breathe 100mcg,Authorised Signatory,Terms Agreement,Date Created,Activated,Date Activated,Sending bank details,
5f3fcd91-8db0-45d7-8cb9-43f68d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,IlG7vvIi,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd90-84f0-4797-ad5f-1f8e8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd8b-2c64-495d-ba22-41c08d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd89-5108-4340-82ab-3c6a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd85-2548-499d-bafd-41c08d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd83-4404-4739-a1af-3c6a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd80-1ee0-4d26-82f1-41c08d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,YT7n9ieM&#039;));select pg_sleep(19); -- ,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd7e-3728-4805-898c-4b5a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd7c-41a8-4f41-a36d-41c08d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,PrmIZVAp&#039;);select pg_sleep(19); -- ,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd7a-927c-4fae-888b-4b5a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd77-a2c8-4a22-a7de-2a988d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,jxNFGp0d&#039;;select pg_sleep(13); -- ,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd75-fb90-4a06-9f7a-3c6a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd72-c1b8-49b9-a7fb-2a988d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,uZZ4aCxy&#039;; waitfor delay &#039;0:0:6&#039; -- ,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd70-90a8-4c68-a633-3c6a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd6d-cf40-4f79-8f1d-2a988d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,1 waitfor delay &#039;0:0:13&#039; -- ,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd6a-435c-491e-99ba-3c6a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd67-e368-46a1-a21d-2a988d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,1 waitfor delay &#039;0:0:6&#039; -- ,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd64-3720-4d9a-982b-3c6a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd61-8e44-4252-bfb9-4b5a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,(select(0)from(select(sleep(6)))v)/*&#039;+(select(0)from(select(sleep(6)))v)+&#039;&quot;+(select(0)from(select(sleep(6)))v)+&quot;*/,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd5f-4c8c-48d8-ab1a-2aa18d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd5c-7784-4672-86de-2a988d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,if(now()=sysdate();sleep(19);0)/*&#039;XOR(if(now()=sysdate();sleep(19);0))OR&#039;&quot;XOR(if(now()=sysdate();sleep(19);0))OR&quot;*/,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd58-9c6c-407f-8826-4b5a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd56-ff6c-4088-8b3b-2a988d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,-1&quot; OR 2+685-685-1=0+0+0+1 -- ,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd53-99cc-4230-8797-45258d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd50-729c-4c85-9f37-4b5a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,-1&#039; OR 2+72-72-1=0+0+0+1 or &#039;NILBtFsS&#039;=&#039;,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd4b-8e80-499e-8f66-3c6a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,-1&#039; OR 2+458-458-1=0+0+0+1 -- ,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd49-6cd4-478c-84b4-41c08d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd46-8f70-453f-8f03-168b8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,-1 OR 2+102-102-1=0+0+0+1,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd44-7330-41c8-bef5-41c08d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd41-90fc-47d7-90d5-4b5a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,-1 OR 2+898-898-1=0+0+0+1 -- ,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd3b-4abc-4e33-81ff-1f8e8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,WHvDTT8v,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd3c-a038-4b60-a490-45258d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd36-0468-4ace-b317-4b5a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd36-2df0-4db5-97f2-43f68d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd30-c04c-478d-bbdf-2aa18d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd31-45f0-4dab-9009-45258d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd2b-4f18-4c05-9fea-45258d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,BiavX6RJ&#039;));select pg_sleep(19); -- ,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd2a-bb90-4d87-9ab8-2aa18d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd26-cdd0-4151-bbbd-2a988d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,TtNH14oL&#039;);select pg_sleep(19); -- ,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd24-6b4c-4a78-8a9d-1f8e8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd21-4ac0-49d6-8fe8-168b8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,NHxw8t4R&#039;;select pg_sleep(19); -- ,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd1f-956c-41c2-a491-3c6a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd1c-faa0-4be4-8d72-2a988d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,TxZILDmA&#039;; waitfor delay &#039;0:0:13&#039; -- ,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd1a-a244-4020-95ef-41c08d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd17-5080-4119-9ebb-168b8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,1 waitfor delay &#039;0:0:13&#039; -- ,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd14-0740-4c7a-8853-3c6a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd12-d65c-4db7-8876-4b5a8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,(select(0)from(select(sleep(6)))v)/*&#039;+(select(0)from(select(sleep(6)))v)+&#039;&quot;+(select(0)from(select(sleep(6)))v)+&quot;*/,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
5f3fcd0d-c2b4-4d5c-a33e-168b8d00a4cc,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-08-21,No,0000-00-00,Yes,
